year,source_ISO,target_ISO,category,value,data,start,end
2020,FIN,UGA,85,147986,trade,"[26.0, 64.0]","[32.0, 1.0]"
2020,HUN,HRV,85,152283973,trade,"[20.0, 47.0]","[15.5, 45.1667]"
2020,IRQ,GHA,85,945,trade,"[44.0, 33.0]","[-2.0, 8.0]"
2020,LUX,USA,85,10696433,trade,"[6.1667, 49.75]","[-97.0, 38.0]"
2020,UKR,ZMB,85,18637,trade,"[32.0, 49.0]","[30.0, -15.0]"
2020,KEN,HKG,85,1424529,trade,"[38.0, 1.0]","[114.1667, 22.25]"
2020,IRL,IND,85,50878810,trade,"[-8.0, 53.0]","[77.0, 20.0]"
2020,TUN,MWI,85,645,trade,"[9.0, 34.0]","[34.0, -13.5]"
2020,PRK,SYC,85,2045,trade,"[127.0, 40.0]","[55.6667, -4.5833]"
2020,AGO,CZE,85,49,trade,"[18.5, -12.5]","[15.5, 49.75]"
2020,SAU,MDG,85,1502,trade,"[45.0, 25.0]","[47.0, -20.0]"
2020,MDA,ISL,85,11782,trade,"[29.0, 47.0]","[-18.0, 65.0]"
2020,ZAF,BFA,85,2767997,trade,"[24.0, -29.0]","[-2.0, 13.0]"
2020,GAB,MEX,85,10008,trade,"[11.75, -1.0]","[-102.0, 23.0]"
2020,NRU,BLR,85,300,trade,"[166.9167, -0.5333]","[28.0, 53.0]"
2020,BRB,TZA,85,233,trade,"[-59.5333, 13.1667]","[35.0, -6.0]"
2020,AUS,ECU,85,4556616,trade,"[133.0, -27.0]","[-77.5, -2.0]"
2020,CZE,LAO,85,93861,trade,"[15.5, 49.75]","[105.0, 18.0]"
2020,HUN,RWA,85,14023,trade,"[20.0, 47.0]","[30.0, -2.0]"
2020,MWI,COL,85,758,trade,"[34.0, -13.5]","[-72.0, 4.0]"
2020,DOM,ZMB,85,38422,trade,"[-70.6667, 19.0]","[30.0, -15.0]"
2020,EGY,NOR,85,1769296,trade,"[30.0, 27.0]","[10.0, 62.0]"
2020,SYR,GBR,85,2621,trade,"[38.0, 35.0]","[-2.0, 54.0]"
2020,BGR,BEN,85,3635,trade,"[25.0, 43.0]","[2.25, 9.5]"
2020,GNQ,HUN,85,1403,trade,"[10.0, 2.0]","[20.0, 47.0]"
2020,TKL,RWA,85,69341,trade,"[-172.0, -9.0]","[30.0, -2.0]"
2020,LTU,MDA,85,503874,trade,"[24.0, 56.0]","[29.0, 47.0]"
2020,CMR,TGO,85,4626,trade,"[12.0, 6.0]","[1.1667, 8.0]"
2020,AUT,HKG,85,118003637,trade,"[13.3333, 47.3333]","[114.1667, 22.25]"
2020,POL,UGA,85,3676991,trade,"[20.0, 52.0]","[32.0, 1.0]"
2020,IRN,CHN,85,106850,trade,"[53.0, 32.0]","[105.0, 35.0]"
2020,AND,SEN,85,13771,trade,"[1.6, 42.5]","[-14.0, 14.0]"
2020,IRL,BOL,85,138149,trade,"[-8.0, 53.0]","[-65.0, -17.0]"
2020,BRN,VNM,85,2310,trade,"[114.6667, 4.5]","[106.0, 16.0]"
2020,MUS,PHL,85,12986586,trade,"[57.55, -20.2833]","[122.0, 13.0]"
2020,BWA,ZAF,85,78825089,trade,"[24.0, -22.0]","[24.0, -29.0]"
2020,GEO,IRL,85,1404,trade,"[43.5, 42.0]","[-8.0, 53.0]"
2020,KEN,MDG,85,327852,trade,"[38.0, 1.0]","[47.0, -20.0]"
2020,UGA,COL,85,1171,trade,"[32.0, 1.0]","[-72.0, 4.0]"
2020,AIA,SVK,85,47,trade,"[-63.1667, 18.25]","[19.5, 48.6667]"
2020,BRA,SVN,85,3741906,trade,"[-55.0, -10.0]","[15.0, 46.0]"
2020,TUR,GBR,85,1181917948,trade,"[35.0, 39.0]","[-2.0, 54.0]"
2020,ESP,GTM,85,17357391,trade,"[-4.0, 40.0]","[-90.25, 15.5]"
2020,MEX,NGA,85,48418788,trade,"[-102.0, 23.0]","[8.0, 10.0]"
2020,DNK,PAK,85,2103123,trade,"[10.0, 56.0]","[70.0, 30.0]"
2020,BGR,KGZ,85,3250,trade,"[25.0, 43.0]","[75.0, 41.0]"
2020,SLV,DOM,85,1684838,trade,"[-88.9167, 13.8333]","[-70.6667, 19.0]"
2020,KHM,ZWE,85,272,trade,"[105.0, 13.0]","[30.0, -20.0]"
2020,KOR,GTM,85,10885382,trade,"[127.5, 37.0]","[-90.25, 15.5]"
2020,LBN,NOR,85,9741,trade,"[35.8333, 33.8333]","[10.0, 62.0]"
2020,IRQ,ROU,85,915,trade,"[44.0, 33.0]","[25.0, 46.0]"
2020,CYP,SGP,85,285136,trade,"[33.0, 35.0]","[103.8, 1.3667]"
2020,MYS,NLD,85,5798521553,trade,"[112.5, 2.5]","[5.75, 52.5]"
2020,TZA,HRV,85,449,trade,"[35.0, -6.0]","[15.5, 45.1667]"
2020,BRN,SWE,85,107,trade,"[114.6667, 4.5]","[15.0, 62.0]"
2020,MLT,AGO,85,1086,trade,"[14.5833, 35.8333]","[18.5, -12.5]"
2020,MNE,SRB,85,1493467,trade,"[19.0, 42.0]","[21.0, 44.0]"
2020,FIN,DOM,85,1091776,trade,"[26.0, 64.0]","[-70.6667, 19.0]"
2020,MDG,BEL,85,29618,trade,"[47.0, -20.0]","[4.0, 50.8333]"
2020,ATA,BRA,85,10,trade,"[0.0, -90.0]","[-55.0, -10.0]"
2020,MMR,THA,85,57197703,trade,"[98.0, 22.0]","[100.0, 15.0]"
2020,NIC,CHN,85,248549,trade,"[-85.0, 13.0]","[105.0, 35.0]"
2020,SLV,TUR,85,639978,trade,"[-88.9167, 13.8333]","[35.0, 39.0]"
2020,VGB,UGA,85,77273,trade,"[-64.5, 18.5]","[32.0, 1.0]"
2020,GNQ,PHL,85,222,trade,"[10.0, 2.0]","[122.0, 13.0]"
2020,BWA,HRV,85,36,trade,"[24.0, -22.0]","[15.5, 45.1667]"
2020,SUR,ISR,85,1000,trade,"[-56.0, 4.0]","[34.75, 31.5]"
2020,BEL,PHL,85,104226186,trade,"[4.0, 50.8333]","[122.0, 13.0]"
2020,FRA,PYF,85,32474207,trade,"[2.0, 46.0]","[-140.0, -15.0]"
2020,PAK,LSO,85,197,trade,"[70.0, 30.0]","[28.5, -29.5]"
2020,TLS,USA,85,150305,trade,"[125.5167, -8.55]","[-97.0, 38.0]"
2020,CYP,UKR,85,23910,trade,"[33.0, 35.0]","[32.0, 49.0]"
2020,FRA,IDN,85,108548781,trade,"[2.0, 46.0]","[120.0, -5.0]"
2020,CAN,MOZ,85,17000,trade,"[-95.0, 60.0]","[35.0, -18.25]"
2020,COL,DNK,85,16123,trade,"[-72.0, 4.0]","[10.0, 56.0]"
2020,VEN,TUR,85,61706,trade,"[-66.0, 8.0]","[35.0, 39.0]"
2020,CPV,ROU,85,21,trade,"[-24.0, 16.0]","[25.0, 46.0]"
2020,PAK,DOM,85,2581,trade,"[70.0, 30.0]","[-70.6667, 19.0]"
2020,SWE,EST,85,169213634,trade,"[15.0, 62.0]","[26.0, 59.0]"
2020,JAM,NOR,85,815,trade,"[-77.5, 18.25]","[10.0, 62.0]"
2020,PER,ESP,85,914076,trade,"[-76.0, -10.0]","[-4.0, 40.0]"
2020,GBR,BRA,85,89174973,trade,"[-2.0, 54.0]","[-55.0, -10.0]"
2020,CXR,TZA,85,823,trade,"[105.6667, -10.5]","[35.0, -6.0]"
2020,LCA,USA,85,3714942,trade,"[-61.1333, 13.8833]","[-97.0, 38.0]"
2020,MUS,FIN,85,59781,trade,"[57.55, -20.2833]","[26.0, 64.0]"
2020,LUX,MEX,85,3505111,trade,"[6.1667, 49.75]","[-102.0, 23.0]"
2020,KHM,NZL,85,43138,trade,"[105.0, 13.0]","[174.0, -41.0]"
2020,VNM,CAN,85,2223166897,trade,"[106.0, 16.0]","[-95.0, 60.0]"
2020,JPN,TTO,85,2823787,trade,"[138.0, 36.0]","[-61.0, 11.0]"
2020,TUN,PER,85,133370,trade,"[9.0, 34.0]","[-76.0, -10.0]"
2020,HND,BLZ,85,56412,trade,"[-86.5, 15.0]","[-88.75, 17.25]"
2020,MYS,POL,85,492426155,trade,"[112.5, 2.5]","[20.0, 52.0]"
2020,SWZ,SVK,85,66986,trade,"[31.5, -26.5]","[19.5, 48.6667]"
2020,SVK,AGO,85,43379,trade,"[19.5, 48.6667]","[18.5, -12.5]"
2020,POL,ZMB,85,64640,trade,"[20.0, 52.0]","[30.0, -15.0]"
2020,COD,FIN,85,9499,trade,"[25.0, 0.0]","[26.0, 64.0]"
2020,HKG,COD,85,1566162,trade,"[114.1667, 22.25]","[25.0, 0.0]"
2020,BGR,MNG,85,116451,trade,"[25.0, 43.0]","[105.0, 46.0]"
2020,GIN,ISR,85,45000,trade,"[-10.0, 11.0]","[34.75, 31.5]"
2020,LAO,HUN,85,7469,trade,"[105.0, 18.0]","[20.0, 47.0]"
2020,PCN,GTM,85,11382,trade,"[-127.4, -24.7]","[-90.25, 15.5]"
2020,LCA,IRL,85,26604,trade,"[-61.1333, 13.8833]","[-8.0, 53.0]"
2020,MDV,ITA,85,1123,trade,"[73.0, 3.25]","[12.8333, 42.8333]"
2020,ARE,MNE,85,8846,trade,"[54.0, 24.0]","[19.0, 42.0]"
2020,PHL,HUN,85,34975028,trade,"[122.0, 13.0]","[20.0, 47.0]"
2020,HND,LVA,85,137,trade,"[-86.5, 15.0]","[25.0, 57.0]"
2020,PAK,TUR,85,288545,trade,"[70.0, 30.0]","[35.0, 39.0]"
2020,MLI,JPN,85,20479,trade,"[-4.0, 17.0]","[138.0, 36.0]"
2020,PAK,LUX,85,939,trade,"[70.0, 30.0]","[6.1667, 49.75]"
2020,EGY,AUS,85,170712,trade,"[30.0, 27.0]","[133.0, -27.0]"
2020,IRN,MYS,85,29827,trade,"[53.0, 32.0]","[112.5, 2.5]"
2020,MDV,MAR,85,209,trade,"[73.0, 3.25]","[-5.0, 32.0]"
2020,PER,MOZ,85,18000,trade,"[-76.0, -10.0]","[35.0, -18.25]"
2020,ARG,BWA,85,102,trade,"[-64.0, -34.0]","[24.0, -22.0]"
2020,RWA,TZA,85,1177991,trade,"[30.0, -2.0]","[35.0, -6.0]"
2020,SWE,LAO,85,1380,trade,"[15.0, 62.0]","[105.0, 18.0]"
2020,BGR,BEL,85,34222320,trade,"[25.0, 43.0]","[4.0, 50.8333]"
2020,NZL,BGR,85,23739,trade,"[174.0, -41.0]","[25.0, 43.0]"
2020,UMI,CYP,85,217,trade,"[166.6, 19.2833]","[33.0, 35.0]"
2020,IRQ,SWE,85,46242,trade,"[44.0, 33.0]","[15.0, 62.0]"
2020,TLS,CZE,85,6,trade,"[125.5167, -8.55]","[15.5, 49.75]"
2020,CYM,ATG,85,341386,trade,"[-80.5, 19.5]","[-61.8, 17.05]"
2020,UKR,PRT,85,4411388,trade,"[32.0, 49.0]","[-8.0, 39.5]"
2020,BIH,ITA,85,3521204,trade,"[18.0, 44.0]","[12.8333, 42.8333]"
2020,SVN,AUS,85,10823697,trade,"[15.0, 46.0]","[133.0, -27.0]"
2020,SMR,TZA,85,10747,trade,"[12.4167, 43.7667]","[35.0, -6.0]"
2020,KHM,CHL,85,1802,trade,"[105.0, 13.0]","[-71.0, -30.0]"
2020,DNK,TGO,85,573393,trade,"[10.0, 56.0]","[1.1667, 8.0]"
2020,PHL,PER,85,3553591,trade,"[122.0, 13.0]","[-76.0, -10.0]"
2020,USA,GEO,all,556399751,trade,"[-97.0, 38.0]","[43.5, 42.0]"
2020,NIU,USA,all,532535,trade,"[-169.8667, -19.0333]","[-97.0, 38.0]"
2020,GIN,IDN,all,494036,trade,"[-10.0, 11.0]","[120.0, -5.0]"
2020,PAN,AUS,all,3130313,trade,"[-80.0, 9.0]","[133.0, -27.0]"
2020,CMR,BRA,all,3255524,trade,"[12.0, 6.0]","[-55.0, -10.0]"
2020,NRU,MEX,all,2576,trade,"[166.9167, -0.5333]","[-102.0, 23.0]"
2020,CHE,JPN,all,7460902567,trade,"[8.0, 47.0]","[138.0, 36.0]"
2020,GRL,NZL,all,203,trade,"[-40.0, 72.0]","[174.0, -41.0]"
2020,BGD,TUR,all,512729954,trade,"[90.0, 24.0]","[35.0, 39.0]"
2020,ROU,KHM,all,1054949,trade,"[25.0, 46.0]","[105.0, 13.0]"
2020,ALB,SVN,all,8526696,trade,"[20.0, 41.0]","[15.0, 46.0]"
2020,COG,BEL,all,9092719,trade,"[15.0, -1.0]","[4.0, 50.8333]"
2020,CIV,UKR,all,65227090,trade,"[-5.0, 8.0]","[32.0, 49.0]"
2020,DNK,MUS,all,12115556,trade,"[10.0, 56.0]","[57.55, -20.2833]"
2020,HTI,ROU,all,23396,trade,"[-72.4167, 19.0]","[25.0, 46.0]"
2020,VAT,CZE,all,2043,trade,"[12.45, 41.9]","[15.5, 49.75]"
2020,ROU,NAM,all,13839519,trade,"[25.0, 46.0]","[17.0, -22.0]"
2020,TUR,BOL,all,32449826,trade,"[35.0, 39.0]","[-65.0, -17.0]"
2020,BRA,GRC,all,198457697,trade,"[-55.0, -10.0]","[22.0, 39.0]"
2020,BGR,BIH,all,87751229,trade,"[25.0, 43.0]","[18.0, 44.0]"
2020,TCA,CZE,all,19677,trade,"[-71.5833, 21.75]","[15.5, 49.75]"
2020,JOR,GHA,all,359157,trade,"[36.0, 31.0]","[-2.0, 8.0]"
2020,VNM,MAC,all,71007925,trade,"[106.0, 16.0]","[113.55, 22.1667]"
2020,CHE,ARG,all,420016971,trade,"[8.0, 47.0]","[-64.0, -34.0]"
2020,AFG,EST,all,5695,trade,"[65.0, 33.0]","[26.0, 59.0]"
2020,AZE,MDA,all,4161326,trade,"[47.5, 40.5]","[29.0, 47.0]"
2020,NIU,ARM,all,486,trade,"[-169.8667, -19.0333]","[45.0, 40.0]"
2020,BGD,ZMB,all,1514825,trade,"[90.0, 24.0]","[30.0, -15.0]"
2020,SRB,MYS,all,3278955,trade,"[21.0, 44.0]","[112.5, 2.5]"
2020,SOM,FIN,all,700,trade,"[49.0, 10.0]","[26.0, 64.0]"
2020,SLV,FJI,all,3365,trade,"[-88.9167, 13.8333]","[175.0, -18.0]"
2020,MLT,MYS,all,118188000,trade,"[14.5833, 35.8333]","[112.5, 2.5]"
2020,KGZ,CHN,all,34801089,trade,"[75.0, 41.0]","[105.0, 35.0]"
2020,GHA,ARM,all,92036,trade,"[-2.0, 8.0]","[45.0, 40.0]"
2020,JOR,DOM,all,917389,trade,"[36.0, 31.0]","[-70.6667, 19.0]"
2020,UZB,NZL,all,2274,trade,"[64.0, 41.0]","[174.0, -41.0]"
2020,PHL,JPN,all,9353567997,trade,"[122.0, 13.0]","[138.0, 36.0]"
2020,SRB,CAN,all,58082775,trade,"[21.0, 44.0]","[-95.0, 60.0]"
2020,SRB,BRA,all,32549435,trade,"[21.0, 44.0]","[-55.0, -10.0]"
2020,KIR,SRB,all,690,trade,"[173.0, 1.4167]","[21.0, 44.0]"
2020,NOR,ARM,all,2589044,trade,"[10.0, 62.0]","[45.0, 40.0]"
2020,SMR,HUN,all,1444026,trade,"[12.4167, 43.7667]","[20.0, 47.0]"
2020,BHS,GHA,all,90420,trade,"[-76.0, 24.25]","[-2.0, 8.0]"
2020,LBR,ATG,all,26643,trade,"[-9.5, 6.5]","[-61.8, 17.05]"
2020,AGO,PRT,all,435634791,trade,"[18.5, -12.5]","[-8.0, 39.5]"
2020,JPN,CAN,all,10124464309,trade,"[138.0, 36.0]","[-95.0, 60.0]"
2020,BIH,BFA,all,77207,trade,"[18.0, 44.0]","[-2.0, 13.0]"
2020,HKG,CHN,all,6982776368,trade,"[114.1667, 22.25]","[105.0, 35.0]"
2020,SEN,ISR,all,2753000,trade,"[-14.0, 14.0]","[34.75, 31.5]"
2020,ARG,BRB,all,418399,trade,"[-64.0, -34.0]","[-59.5333, 13.1667]"
2020,FRO,IRL,all,1136531,trade,"[-7.0, 62.0]","[-8.0, 53.0]"
2020,MHL,SLV,all,2660,trade,"[168.0, 9.0]","[-88.9167, 13.8333]"
2020,COL,COD,all,2955425,trade,"[-72.0, 4.0]","[25.0, 0.0]"
2020,TUN,PRT,all,37718599,trade,"[9.0, 34.0]","[-8.0, 39.5]"
2020,DNK,NGA,all,1021065985,trade,"[10.0, 56.0]","[8.0, 10.0]"
2020,NZL,PYF,all,108031638,trade,"[174.0, -41.0]","[-140.0, -15.0]"
2020,VGB,SYC,all,217583620,trade,"[-64.5, 18.5]","[55.6667, -4.5833]"
2020,COK,AUS,all,347618,trade,"[-159.7667, -21.2333]","[133.0, -27.0]"
2020,KWT,AUS,all,369674,trade,"[47.6581, 29.3375]","[133.0, -27.0]"
2020,SWE,BRA,all,1280656520,trade,"[15.0, 62.0]","[-55.0, -10.0]"
2020,ISL,AGO,all,547134,trade,"[-18.0, 65.0]","[18.5, -12.5]"
2020,UKR,GUY,all,1714732,trade,"[32.0, 49.0]","[-59.0, 5.0]"
2020,MUS,NAM,all,2756955,trade,"[57.55, -20.2833]","[17.0, -22.0]"
2020,AFG,CAN,all,3976085,trade,"[65.0, 33.0]","[-95.0, 60.0]"
2020,SDN,NGA,all,6693477,trade,"[30.0, 15.0]","[8.0, 10.0]"
2020,PYF,PHL,all,19655,trade,"[-140.0, -15.0]","[122.0, 13.0]"
2020,VEN,USA,all,179318416,trade,"[-66.0, 8.0]","[-97.0, 38.0]"
2020,IND,CHN,all,20977286374,trade,"[77.0, 20.0]","[105.0, 35.0]"
2020,EST,MAC,all,14770,trade,"[26.0, 59.0]","[113.55, 22.1667]"
2020,SOM,MAC,all,50009,trade,"[49.0, 10.0]","[113.55, 22.1667]"
2020,LKA,CAN,all,279757863,trade,"[81.0, 7.0]","[-95.0, 60.0]"
2020,SYC,ECU,all,1333141,trade,"[55.6667, -4.5833]","[-77.5, -2.0]"
2020,NER,THA,all,160215,trade,"[8.0, 16.0]","[100.0, 15.0]"
2020,IDN,MOZ,all,26803000,trade,"[120.0, -5.0]","[35.0, -18.25]"
2020,HTI,KEN,all,36,trade,"[-72.4167, 19.0]","[38.0, 1.0]"
2020,ITA,ZWE,all,11859839,trade,"[12.8333, 42.8333]","[30.0, -20.0]"
2020,SHN,BOL,all,1214,trade,"[-5.7, -15.9333]","[-65.0, -17.0]"
2020,FJI,ESP,all,12099421,trade,"[175.0, -18.0]","[-4.0, 40.0]"
2020,CHN,STP,all,6737878,trade,"[105.0, 35.0]","[7.0, 1.0]"
2020,MAC,KEN,all,2119,trade,"[113.55, 22.1667]","[38.0, 1.0]"
2020,TON,SEN,all,3728,trade,"[-175.0, -20.0]","[-14.0, 14.0]"
2020,USA,VNM,all,13763931186,trade,"[-97.0, 38.0]","[106.0, 16.0]"
2020,JPN,KEN,all,822938045,trade,"[138.0, 36.0]","[38.0, 1.0]"
2020,SVK,MYS,all,20643897,trade,"[19.5, 48.6667]","[112.5, 2.5]"
2020,MYS,ARM,all,12237599,trade,"[112.5, 2.5]","[45.0, 40.0]"
2020,TUR,SEN,all,279899501,trade,"[35.0, 39.0]","[-14.0, 14.0]"
2020,COL,BIH,all,7413549,trade,"[-72.0, 4.0]","[18.0, 44.0]"
2020,PER,CHE,all,1827356482,trade,"[-76.0, -10.0]","[8.0, 47.0]"
2020,CIV,NZL,all,2348843,trade,"[-5.0, 8.0]","[174.0, -41.0]"
2020,AUS,GTM,all,2048086,trade,"[133.0, -27.0]","[-90.25, 15.5]"
2020,KHM,GRD,all,5111,trade,"[105.0, 13.0]","[-61.6667, 12.1167]"
2020,SAU,GUY,all,322398,trade,"[45.0, 25.0]","[-59.0, 5.0]"
2020,TJK,CHL,all,609,trade,"[71.0, 39.0]","[-71.0, -30.0]"
2020,MNE,CZE,all,3027988,trade,"[19.0, 42.0]","[15.5, 49.75]"
2020,ARG,PHL,all,240396283,trade,"[-64.0, -34.0]","[122.0, 13.0]"
2020,BGR,BOL,all,1596596,trade,"[25.0, 43.0]","[-65.0, -17.0]"
2020,NGA,BEN,all,45304447,trade,"[8.0, 10.0]","[2.25, 9.5]"
2020,UKR,BLZ,all,38808,trade,"[32.0, 49.0]","[-88.75, 17.25]"
2020,JPN,DOM,all,321440998,trade,"[138.0, 36.0]","[-70.6667, 19.0]"
2020,BGR,DEU,all,5266253671,trade,"[25.0, 43.0]","[9.0, 51.0]"
2020,IND,MWI,all,11234186476,trade,"[77.0, 20.0]","[34.0, -13.5]"
2020,JOR,AND,all,34834,trade,"[36.0, 31.0]","[1.6, 42.5]"
2020,GAB,IRL,all,3554387,trade,"[11.75, -1.0]","[-8.0, 53.0]"
2020,BRA,GHA,all,38625852,trade,"[-55.0, -10.0]","[-2.0, 8.0]"
2020,MYS,NZL,all,1082637750,trade,"[112.5, 2.5]","[174.0, -41.0]"
2020,AIA,ARM,all,109702,trade,"[-63.1667, 18.25]","[45.0, 40.0]"
2020,KGZ,BRN,all,3440,trade,"[75.0, 41.0]","[114.6667, 4.5]"
2020,SAU,ARG,all,62178831,trade,"[45.0, 25.0]","[-64.0, -34.0]"
2020,SRB,TUR,all,407728438,trade,"[21.0, 44.0]","[35.0, 39.0]"
2020,ZMB,MDG,all,6374,trade,"[30.0, -15.0]","[47.0, -20.0]"
2020,ESP,FIN,all,1445641478,trade,"[-4.0, 40.0]","[26.0, 64.0]"
2020,CUB,KGZ,all,14590,trade,"[-80.0, 21.5]","[75.0, 41.0]"
2020,MOZ,BGR,all,148605,trade,"[35.0, -18.25]","[25.0, 43.0]"
2020,MNE,EST,all,24259,trade,"[19.0, 42.0]","[26.0, 59.0]"
2020,SDN,BFA,all,7334,trade,"[30.0, 15.0]","[-2.0, 13.0]"
2020,COD,TTO,all,491,trade,"[25.0, 0.0]","[-61.0, 11.0]"
2020,BLR,ESP,all,44444533,trade,"[28.0, 53.0]","[-4.0, 40.0]"
2020,GAB,GUY,all,91445,trade,"[11.75, -1.0]","[-59.0, 5.0]"
2020,LCA,AUS,all,3846,trade,"[-61.1333, 13.8833]","[133.0, -27.0]"
2020,TGO,UGA,all,295173,trade,"[1.1667, 8.0]","[32.0, 1.0]"
2020,JPN,UZB,all,198709169,trade,"[138.0, 36.0]","[64.0, 41.0]"
2020,DEU,GMB,all,9144786,trade,"[9.0, 51.0]","[-16.5667, 13.4667]"
2020,TZA,BWA,all,58776,trade,"[35.0, -6.0]","[24.0, -22.0]"
2020,COD,KHM,all,5273,trade,"[25.0, 0.0]","[105.0, 13.0]"
2020,OMN,SVK,all,511835,trade,"[57.0, 21.0]","[19.5, 48.6667]"
2020,NGA,KHM,all,35069,trade,"[8.0, 10.0]","[105.0, 13.0]"
2020,MEX,MAC,all,11233971,trade,"[-102.0, 23.0]","[113.55, 22.1667]"
2020,SAU,CAN,all,1155948062,trade,"[45.0, 25.0]","[-95.0, 60.0]"
2020,MYS,PYF,all,11926517,trade,"[112.5, 2.5]","[-140.0, -15.0]"
2020,AUS,ROU,all,20455639,trade,"[133.0, -27.0]","[25.0, 46.0]"
2020,GEO,NAM,all,9392,trade,"[43.5, 42.0]","[17.0, -22.0]"
2020,WLF,NGA,all,66,trade,"[-176.2, -13.3]","[8.0, 10.0]"
2020,PER,ITA,all,504126971,trade,"[-76.0, -10.0]","[12.8333, 42.8333]"
2020,CRI,ZAF,all,17542705,trade,"[-84.0, 10.0]","[24.0, -29.0]"
2020,CHE,ISR,all,1242491000,trade,"[8.0, 47.0]","[34.75, 31.5]"
2020,IND,HKG,all,7447010519,trade,"[77.0, 20.0]","[114.1667, 22.25]"
2020,TKM,BFA,all,580,trade,"[60.0, 40.0]","[-2.0, 13.0]"
2020,CAN,MOZ,all,2319000,trade,"[-95.0, 60.0]","[35.0, -18.25]"
2020,LTU,MDA,all,14900271,trade,"[24.0, 56.0]","[29.0, 47.0]"
2020,NCL,NLD,all,1889583,trade,"[165.5, -21.5]","[5.75, 52.5]"
2020,CHE,CHN,all,17494678177,trade,"[8.0, 47.0]","[105.0, 35.0]"
2020,USA,PAN,all,2082448815,trade,"[-97.0, 38.0]","[-80.0, 9.0]"
2020,VGB,BLZ,all,438,trade,"[-64.5, 18.5]","[-88.75, 17.25]"
2020,GRD,THA,all,58685,trade,"[-61.6667, 12.1167]","[100.0, 15.0]"
2020,BOL,THA,all,1082689,trade,"[-65.0, -17.0]","[100.0, 15.0]"
2020,AFG,MWI,all,63,trade,"[65.0, 33.0]","[34.0, -13.5]"
2020,HKG,HRV,all,1811723,trade,"[114.1667, 22.25]","[15.5, 45.1667]"
2020,LBR,TGO,all,1270766,trade,"[-9.5, 6.5]","[1.1667, 8.0]"
2020,BVT,BEL,all,170,trade,"[3.4, -54.4333]","[4.0, 50.8333]"
2020,NER,HUN,all,101962,trade,"[8.0, 16.0]","[20.0, 47.0]"
2020,MAR,THA,all,49012383,trade,"[-5.0, 32.0]","[100.0, 15.0]"
2020,ROU,VNM,all,68111709,trade,"[25.0, 46.0]","[106.0, 16.0]"
2020,CAF,PRT,all,1519845,trade,"[21.0, 7.0]","[-8.0, 39.5]"
2020,VAT,CHN,all,97542,trade,"[12.45, 41.9]","[105.0, 35.0]"
2020,CMR,ITA,all,269511604,trade,"[12.0, 6.0]","[12.8333, 42.8333]"
2020,DOM,MEX,all,189609186,trade,"[-70.6667, 19.0]","[-102.0, 23.0]"
2020,MDA,SLV,all,4095,trade,"[29.0, 47.0]","[-88.9167, 13.8333]"
2020,CHL,GUY,all,3127788,trade,"[-71.0, -30.0]","[-59.0, 5.0]"
2020,MRT,BGR,all,150054,trade,"[-12.0, 20.0]","[25.0, 43.0]"
2020,BMU,ESP,all,9214,trade,"[-64.75, 32.3333]","[-4.0, 40.0]"
2020,TUR,BEN,all,102015144,trade,"[35.0, 39.0]","[2.25, 9.5]"
2020,PAN,NIC,all,53390828,trade,"[-80.0, 9.0]","[-85.0, 13.0]"
2020,HUN,ZWE,all,47159,trade,"[20.0, 47.0]","[30.0, -20.0]"
2020,ROU,BIH,all,102084578,trade,"[25.0, 46.0]","[18.0, 44.0]"
2020,CUB,MEX,all,813727,trade,"[-80.0, 21.5]","[-102.0, 23.0]"
2020,SRB,SVN,all,681506507,trade,"[21.0, 44.0]","[15.0, 46.0]"
2020,HRV,RUS,all,203559036,trade,"[15.5, 45.1667]","[100.0, 60.0]"
2020,POL,BWA,all,2395871,trade,"[20.0, 52.0]","[24.0, -22.0]"
2020,MDG,RUS,all,10534351,trade,"[47.0, -20.0]","[100.0, 60.0]"
2020,HND,DEU,all,359246992,trade,"[-86.5, 15.0]","[9.0, 51.0]"
2020,ISR,SWE,all,178840639,trade,"[34.75, 31.5]","[15.0, 62.0]"
2020,NIC,NZL,all,2047550,trade,"[-85.0, 13.0]","[174.0, -41.0]"
2020,BRN,AND,all,8447,trade,"[114.6667, 4.5]","[1.6, 42.5]"
2020,MUS,ECU,all,240161,trade,"[57.55, -20.2833]","[-77.5, -2.0]"
2020,URY,TUR,all,209565588,trade,"[-56.0, -33.0]","[35.0, 39.0]"
2020,SWZ,DOM,all,415532,trade,"[31.5, -26.5]","[-70.6667, 19.0]"
2020,SLE,NIC,all,1362,trade,"[-11.5, 8.5]","[-85.0, 13.0]"
2020,SOM,ESP,all,2573677,trade,"[49.0, 10.0]","[-4.0, 40.0]"
2020,TZA,FIN,all,4222824,trade,"[35.0, -6.0]","[26.0, 64.0]"
2020,PNG,BRN,all,30640140,trade,"[147.0, -6.0]","[114.6667, 4.5]"
2020,DNK,MKD,all,21392976,trade,"[10.0, 56.0]","[22.0, 41.8333]"
2020,LKA,LUX,all,5772370,trade,"[81.0, 7.0]","[6.1667, 49.75]"
2020,JOR,MDA,all,1510509,trade,"[36.0, 31.0]","[29.0, 47.0]"
2020,TCA,CHL,all,148,trade,"[-71.5833, 21.75]","[-71.0, -30.0]"
2020,CAN,MWI,all,2192149305,trade,"[-95.0, 60.0]","[34.0, -13.5]"
